序列,时间,FI20108.PV,PI3011.PV,DIP1001.PV,DIP1003.PV,AICP1002.MV,AICP1003.MV,TI3013.PV,TIC3011_1.PV,TIC3011_1.SV,TIC3011_1.MV,TI3012.PV,PI3014.PV,PI-FF102.PV,PI3013.PV,TI20115.PV,DIC1001.PV,PI3001.PV,WI_SFXY1.PV
42577,2025-02-05 22:16:10,3.29541,5.300781,ON,OFF,52.101563,0,112.625,112.421875,112.5,71.1875,50.953125,-1.91333,-2.52832,-0.386658,17.035156,ON,0.40564,4.643555
42578,2025-02-05 22:16:20,3.29248,5.300781,ON,OFF,52.085938,0,112.671875,112.421875,112.5,71.1875,51.023438,-1.906006,-2.518066,-0.384583,17.0,ON,0.405762,4.688477
42579,2025-02-05 22:16:30,3.293945,5.300781,ON,OFF,52.085938,0,112.78125,112.421875,112.5,71.1875,51.078125,-1.894775,-2.503906,-0.386353,16.972656,ON,0.405762,4.707031
42580,2025-02-05 22:16:40,3.290039,5.303711,ON,OFF,52.070313,0,112.5,112.421875,112.5,71.1875,51.09375,-1.896729,-2.524414,-0.383057,17.007813,ON,0.405884,4.717773
42581,2025-02-05 22:16:50,3.287598,5.301758,ON,OFF,52.054688,0,112.40625,112.421875,112.5,71.1875,51.078125,-1.898926,-2.514648,-0.379761,16.988281,ON,0.405945,5.625977
42582,2025-02-05 22:17:00,3.291992,5.300781,ON,OFF,52.0625,0,113.015625,112.421875,112.5,71.1875,50.96875,-1.894043,-2.521973,-0.376465,16.964844,ON,0.405884,7.178711
42583,2025-02-05 22:17:10,3.294434,5.300781,ON,OFF,52.054688,0,112.984375,112.421875,112.5,71.1875,51.039063,-1.896729,-2.518066,-0.37616,17.019531,ON,0.405884,7.182617
42584,2025-02-05 22:17:20,3.290039,5.299805,ON,OFF,52.054688,0,112.4375,112.421875,112.5,71.1875,51.078125,-1.897705,-2.516113,-0.370483,16.984375,ON,0.406372,5.799805
42585,2025-02-05 22:17:30,3.291016,5.299805,ON,OFF,52.054688,0,112.515625,112.421875,112.5,71.15625,51.101563,-1.891113,-2.51709,-0.37439,16.988281,ON,0.407532,4.577148
42586,2025-02-05 22:17:40,3.290039,5.299805,ON,OFF,52.046875,0,112.859375,112.421875,112.5,71.140625,51.117188,-1.888184,-2.503906,-0.371643,16.984375,ON,0.408264,7.161133
42587,2025-02-05 22:17:50,3.290527,5.298828,ON,OFF,52.054688,0,112.796875,112.421875,112.5,71.125,51.109375,-1.885986,-2.518066,-0.375,17.003906,ON,0.408813,0.002
42588,2025-02-05 22:18:00,3.288574,5.301758,ON,OFF,52.046875,0,112.75,112.421875,112.5,71.109375,51.140625,-1.892822,-2.532715,-0.372559,16.996094,ON,0.409424,0.001
42589,2025-02-05 22:18:10,3.286621,5.298828,ON,OFF,52.0625,0,112.984375,112.421875,112.5,71.109375,51.070313,-1.902832,-2.535156,-0.380981,16.992188,ON,0.40979,0.280945
42590,2025-02-05 22:18:20,3.287109,5.300781,ON,OFF,52.046875,0,112.640625,112.421875,112.5,71.09375,51.015625,-1.898926,-2.543457,-0.377991,16.988281,ON,0.410339,4.495117
42591,2025-02-05 22:18:30,3.288086,5.298828,ON,OFF,52.070313,0,112.953125,112.421875,112.5,71.078125,51.109375,-1.895508,-2.512207,-0.37738,16.976563,ON,0.41095,2.336914
42592,2025-02-05 22:18:40,3.289551,5.299805,ON,OFF,52.046875,0,113.0,112.421875,112.5,71.0625,51.171875,-1.891113,-2.54834,-0.376465,17.003906,ON,0.411438,2.042969
42593,2025-02-05 22:18:50,3.288086,5.299805,ON,OFF,52.054688,0,113.21875,112.421875,112.5,71.0625,51.109375,-1.887451,-2.519531,-0.373779,16.984375,ON,0.411865,2.153809
42594,2025-02-05 22:19:00,3.291016,5.299805,ON,OFF,52.046875,0,113.203125,112.421875,112.5,71.046875,51.039063,-1.897461,-2.526855,-0.37854,17.019531,ON,0.412292,2.142578
42595,2025-02-05 22:19:10,3.296387,5.301758,ON,OFF,52.023438,0,113.53125,112.421875,112.5,71.046875,51.101563,-1.896973,-2.541504,-0.375854,16.976563,ON,0.412537,0.871948
42596,2025-02-05 22:19:20,3.291992,5.301758,ON,OFF,52.015625,0,113.078125,112.421875,112.5,71.03125,51.085938,-1.888672,-2.503906,-0.379761,16.988281,ON,0.412903,0.460999
42597,2025-02-05 22:19:30,3.297363,5.300781,ON,OFF,52.015625,0,112.84375,112.421875,112.5,71.03125,51.0,-1.894775,-2.532227,-0.370483,16.941406,ON,0.413452,0.460999
42598,2025-02-05 22:19:40,3.29248,5.300781,ON,OFF,52.007813,0,113.0,112.421875,112.5,71.015625,50.96875,-1.892334,-2.532227,-0.380981,17.0,ON,0.414124,0.429993
42599,2025-02-05 22:19:50,3.288574,5.300781,ON,OFF,52.0,0,112.96875,112.421875,112.5,71.015625,51.039063,-1.897949,-2.547852,-0.380981,17.019531,ON,0.414307,4.566406
42600,2025-02-05 22:20:00,3.290039,5.300781,ON,OFF,52.0,0,112.796875,112.421875,112.5,71.0,51.023438,-1.894043,-2.527832,-0.381897,17.023438,ON,0.414734,7.370117
42601,2025-02-05 22:20:10,3.285645,5.300781,ON,OFF,51.992188,0,113.34375,112.421875,112.5,71.0,50.984375,-1.902588,-2.525391,-0.37738,17.027344,ON,0.414917,6.975586
42602,2025-02-05 22:20:20,3.285645,5.299805,ON,OFF,51.992188,0,113.09375,112.421875,112.5,71.0,51.046875,-1.899414,-2.544434,-0.379456,17.050781,ON,0.415039,6.962891
42603,2025-02-05 22:20:30,3.289551,5.299805,ON,OFF,51.992188,0,113.03125,112.421875,112.5,70.984375,51.070313,-1.888672,-2.524902,-0.366882,17.054688,ON,0.415283,1.602783
42604,2025-02-05 22:20:40,3.287598,5.302734,ON,OFF,51.953125,0,112.796875,112.46875,112.5,70.90625,51.046875,-1.878418,-2.502441,-0.371948,17.0625,ON,0.415222,4.758789
42605,2025-02-05 22:20:50,3.289063,5.299805,ON,OFF,51.984375,0,113.234375,112.484375,112.5,70.9375,51.023438,-1.892822,-2.520996,-0.37616,17.042969,ON,0.415344,2.460938
42606,2025-02-05 22:21:00,3.290039,5.300781,ON,OFF,51.960938,0,113.546875,112.484375,112.5,70.9375,51.171875,-1.891602,-2.520996,-0.373779,17.03125,ON,0.4151,2.362793
42607,2025-02-05 22:21:10,3.289063,5.299805,ON,OFF,51.976563,0,113.390625,112.484375,112.5,70.9375,51.1875,-1.89917,-2.536133,-0.37738,17.089844,ON,0.415344,2.462891
42608,2025-02-05 22:21:20,3.287109,5.300781,ON,OFF,51.96875,0,113.265625,112.484375,112.5,70.9375,51.25,-1.893066,-2.53418,-0.374084,17.066406,ON,0.415833,5.65918
42609,2025-02-05 22:21:30,3.289551,5.298828,ON,OFF,51.976563,0,113.3125,112.484375,112.5,70.921875,51.25,-1.887451,-2.52002,-0.371948,17.03125,ON,0.416016,3.746582
42610,2025-02-05 22:21:40,3.287598,5.297852,ON,OFF,51.984375,0,112.921875,112.484375,112.5,70.921875,51.242188,-1.891113,-2.49707,-0.374084,17.074219,ON,0.415894,3.835938
42611,2025-02-05 22:21:50,3.287598,5.300781,ON,OFF,51.960938,0,112.96875,112.484375,112.5,70.9375,51.242188,-1.892334,-2.525391,-0.373779,17.050781,ON,0.415771,3.705566
42612,2025-02-05 22:22:00,3.290039,5.298828,ON,OFF,51.984375,0,112.984375,112.484375,112.5,70.921875,51.242188,-1.890381,-2.533691,-0.374695,17.058594,ON,0.415894,4.400391
42613,2025-02-05 22:22:10,3.290039,5.298828,ON,OFF,51.976563,0,112.875,112.484375,112.5,70.921875,51.226563,-1.894775,-2.510742,-0.376465,17.09375,ON,0.416382,4.526367
42614,2025-02-05 22:22:20,3.287109,5.301758,ON,OFF,51.960938,0,113.3125,112.484375,112.5,70.90625,51.234375,-1.895996,-2.529785,-0.375,17.082031,ON,0.416626,4.517578
42615,2025-02-05 22:22:30,3.291504,5.299805,ON,OFF,51.96875,0,113.359375,112.484375,112.5,70.921875,51.15625,-1.891113,-2.499023,-0.378296,17.03125,ON,0.416321,4.586914
42616,2025-02-05 22:22:40,3.293945,5.299805,ON,OFF,51.96875,0,113.4375,112.484375,112.5,70.90625,51.25,-1.901611,-2.534668,-0.381287,17.066406,ON,0.416504,4.577148
42617,2025-02-05 22:22:50,3.291992,5.298828,ON,OFF,51.984375,0,113.125,112.484375,112.5,70.90625,51.195313,-1.892822,-2.513672,-0.380371,17.054688,ON,0.417053,4.443359
42618,2025-02-05 22:23:00,3.293457,5.298828,ON,OFF,51.984375,0,113.09375,112.484375,112.5,70.90625,51.148438,-1.894775,-2.518555,-0.369263,17.085938,ON,0.417053,4.536133
42619,2025-02-05 22:23:10,3.290039,5.299805,ON,OFF,51.96875,0,113.203125,112.484375,112.5,70.90625,51.289063,-1.888184,-2.52832,-0.37439,17.066406,ON,0.416992,4.582031
42620,2025-02-05 22:23:20,3.289063,5.297852,ON,OFF,51.992188,0,113.328125,112.484375,112.5,70.90625,51.289063,-1.900879,-2.541504,-0.375,17.101563,ON,0.416931,4.62793
42621,2025-02-05 22:23:30,3.290527,5.300781,ON,OFF,51.96875,0,113.125,112.484375,112.5,70.921875,51.296875,-1.896973,-2.55127,-0.374695,17.050781,ON,0.416382,6.455078
42622,2025-02-05 22:23:40,3.290039,5.298828,ON,OFF,51.984375,0,113.21875,112.484375,112.5,70.921875,51.4375,-1.882568,-2.501465,-0.372864,17.0625,ON,0.416321,4.487305
42623,2025-02-05 22:23:50,3.288574,5.298828,ON,OFF,51.984375,0,113.40625,112.484375,112.5,70.921875,51.34375,-1.889648,-2.525391,-0.371643,17.117188,ON,0.416321,4.517578
42624,2025-02-05 22:24:00,3.288574,5.300781,ON,OFF,51.96875,0,113.28125,112.484375,112.5,70.90625,51.171875,-1.894043,-2.52002,-0.370483,17.101563,ON,0.416687,4.606445
42625,2025-02-05 22:24:10,3.291504,5.298828,ON,OFF,51.992188,0,113.515625,112.484375,112.5,70.90625,51.148438,-1.88916,-2.523926,-0.371094,17.089844,ON,0.416748,5.341797
42626,2025-02-05 22:24:20,3.296875,5.297852,ON,OFF,51.992188,0,113.734375,112.484375,112.5,70.90625,51.171875,-1.896973,-2.522461,-0.379456,17.117188,ON,0.416931,4.50293
42627,2025-02-05 22:24:30,3.293945,5.300781,ON,OFF,51.96875,0,113.671875,112.484375,112.5,70.890625,51.132813,-1.893555,-2.530762,-0.380981,17.089844,ON,0.417114,4.526367
42628,2025-02-05 22:24:40,3.293457,5.296875,ON,OFF,52.03125,0,113.34375,112.484375,112.5,70.890625,51.117188,-1.896484,-2.520508,-0.377991,17.097656,ON,0.41748,4.526367
42629,2025-02-05 22:24:50,3.29834,5.298828,ON,OFF,52.007813,0,113.625,112.484375,112.5,70.890625,51.195313,-1.888428,-2.510254,-0.374084,17.074219,ON,0.417664,5.814453
42630,2025-02-05 22:25:00,3.299316,5.299805,ON,OFF,52.0,0,113.546875,112.484375,112.5,70.875,51.140625,-1.886963,-2.504883,-0.374695,17.078125,ON,0.418091,0.078995
42631,2025-02-05 22:25:10,3.294922,5.296875,ON,OFF,52.023438,0,113.546875,112.484375,112.5,70.859375,50.992188,-1.897705,-2.512207,-0.371094,17.128906,ON,0.418335,0.600952
42632,2025-02-05 22:25:20,3.298828,5.299805,ON,OFF,52.0,0,113.4375,112.546875,112.5,70.796875,51.007813,-1.900391,-2.54541,-0.375,17.121094,ON,0.418762,0.710938
42633,2025-02-05 22:25:30,3.288574,5.298828,ON,OFF,52.007813,0,113.3125,112.5625,112.5,70.796875,51.109375,-1.895996,-2.52002,-0.380981,17.140625,ON,0.41925,4.705078
42634,2025-02-05 22:25:40,3.290039,5.299805,ON,OFF,52.0,0,113.40625,112.5625,112.5,70.765625,51.078125,-1.903076,-2.539551,-0.377686,17.085938,ON,0.419983,5.449219
42635,2025-02-05 22:25:50,3.293457,5.299805,ON,OFF,52.007813,0,113.625,112.5625,112.5,70.75,51.0625,-1.902588,-2.522461,-0.373779,17.082031,ON,0.420532,4.426758
42636,2025-02-05 22:26:00,3.294922,5.300781,ON,OFF,51.992188,0,113.546875,112.5625,112.5,70.75,51.171875,-1.890137,-2.486328,-0.372253,17.085938,ON,0.420959,4.426758
42637,2025-02-05 22:26:10,3.297852,5.298828,ON,OFF,52.0,0,113.625,112.5625,112.5,70.734375,51.101563,-1.89209,-2.518555,-0.371094,17.113281,ON,0.421448,4.446289
42638,2025-02-05 22:26:20,3.29541,5.299805,ON,OFF,51.992188,0,113.46875,112.5625,112.5,70.71875,51.21875,-1.89209,-2.529785,-0.371948,17.085938,ON,0.421814,4.536133
42639,2025-02-05 22:26:30,3.291016,5.300781,ON,OFF,51.992188,0,113.234375,112.5625,112.5,70.703125,51.171875,-1.89502,-2.532227,-0.37677,17.125,ON,0.422302,2.973633
42640,2025-02-05 22:26:40,3.294434,5.297852,ON,OFF,52.015625,0,113.6875,112.5625,112.5,70.6875,51.289063,-1.880371,-2.499023,-0.374695,17.105469,ON,0.423157,2.862793
42641,2025-02-05 22:26:50,3.292969,5.298828,ON,OFF,52.007813,0,113.71875,112.5625,112.5,70.671875,51.273438,-1.895264,-2.503418,-0.371643,17.125,ON,0.423523,2.60498
42642,2025-02-05 22:27:00,3.294434,5.299805,ON,OFF,52.023438,0,113.640625,112.5625,112.5,70.671875,51.3125,-1.896484,-2.525879,-0.377686,17.148438,ON,0.423706,4.677734
42643,2025-02-05 22:27:10,3.288574,5.297852,ON,OFF,52.03125,0,113.484375,112.59375,112.5,70.53125,51.28125,-1.895508,-2.539063,-0.378296,17.125,ON,0.424194,7.089844
42644,2025-02-05 22:27:20,3.283203,5.300781,ON,OFF,52.0,0,113.46875,112.5625,112.5,70.640625,51.40625,-1.901367,-2.54248,-0.374084,17.167969,ON,0.424866,4.426758
42645,2025-02-05 22:27:30,3.291016,5.299805,ON,OFF,52.015625,0,113.0625,112.640625,112.5,70.515625,51.3125,-1.894043,-2.516113,-0.37616,17.121094,ON,0.425232,4.487305
42646,2025-02-05 22:27:40,3.293945,5.298828,ON,OFF,52.023438,0,113.078125,112.65625,112.5,70.53125,51.148438,-1.880615,-2.51416,-0.371643,17.066406,ON,0.425354,4.494141
42647,2025-02-05 22:27:50,3.29248,5.299805,ON,OFF,52.015625,0,112.96875,112.65625,112.5,70.515625,51.257813,-1.882324,-2.511719,-0.368958,17.089844,ON,0.426147,5.397461
42648,2025-02-05 22:28:00,3.297852,5.300781,ON,OFF,51.992188,0,112.921875,112.65625,112.5,70.484375,51.1875,-1.892334,-2.52832,-0.374695,17.101563,ON,0.426941,4.577148
42649,2025-02-05 22:28:10,3.289551,5.299805,ON,OFF,52.007813,0,113.203125,112.65625,112.5,70.46875,51.398438,-1.890381,-2.500488,-0.37854,17.09375,ON,0.427185,4.616211
42650,2025-02-05 22:28:20,3.29248,5.299805,ON,OFF,52.0,0,112.953125,112.65625,112.5,70.46875,51.335938,-1.899414,-2.518066,-0.376465,17.101563,ON,0.427551,4.62793
42651,2025-02-05 22:28:30,3.29248,5.298828,ON,OFF,52.007813,0,113.234375,112.65625,112.5,70.453125,51.28125,-1.88623,-2.502441,-0.372253,17.085938,ON,0.427612,4.637695
42652,2025-02-05 22:28:40,3.290039,5.299805,ON,OFF,52.007813,0,113.3125,112.65625,112.5,70.453125,51.34375,-1.892822,-2.529785,-0.369263,17.089844,ON,0.427856,4.297852
42653,2025-02-05 22:28:50,3.29248,5.300781,ON,OFF,51.992188,0,112.953125,112.65625,112.5,70.4375,51.28125,-1.891602,-2.53418,-0.375854,17.082031,ON,0.427917,4.487305
42654,2025-02-05 22:29:00,3.290527,5.299805,ON,OFF,51.992188,0,113.359375,112.65625,112.5,70.4375,51.132813,-1.885742,-2.518555,-0.375854,17.148438,ON,0.428162,4.517578
42655,2025-02-05 22:29:10,3.290039,5.299805,ON,OFF,52.0,0,113.515625,112.65625,112.5,70.421875,51.070313,-1.904053,-2.529297,-0.375549,17.128906,ON,0.428528,4.526367
42656,2025-02-05 22:29:20,3.297852,5.300781,ON,OFF,51.984375,0,113.609375,112.65625,112.5,70.390625,50.867188,-1.890381,-2.510742,-0.374695,17.132813,ON,0.429199,4.964844
42657,2025-02-05 22:29:30,3.296387,5.298828,ON,OFF,51.992188,0,113.15625,112.65625,112.5,70.375,50.984375,-1.88208,-2.507813,-0.371643,17.113281,ON,0.429688,1.429932
42658,2025-02-05 22:29:40,3.289063,5.300781,ON,OFF,51.976563,0,113.09375,112.65625,112.5,70.328125,50.960938,-1.885742,-2.537109,-0.376465,17.132813,ON,0.430054,1.061768
42659,2025-02-05 22:29:50,3.28418,5.300781,ON,OFF,51.976563,0,113.4375,112.71875,112.5,70.28125,51.078125,-1.901367,-2.524414,-0.381897,17.136719,ON,0.430725,4.586914
42660,2025-02-05 22:30:00,3.290039,5.297852,ON,OFF,52.0,0,113.765625,112.734375,112.5,70.265625,51.210938,-1.893799,-2.527832,-0.383057,17.113281,ON,0.431091,4.586914
42661,2025-02-05 22:30:10,3.291016,5.294922,ON,OFF,52.046875,0,113.3125,112.734375,112.5,70.21875,51.1875,-1.894043,-2.532715,-0.381897,17.113281,ON,0.431702,4.736328
42662,2025-02-05 22:30:20,3.290527,5.301758,ON,OFF,51.976563,0,113.53125,112.734375,112.5,70.203125,51.03125,-1.903076,-2.536621,-0.382141,17.128906,ON,0.432068,4.567383
42663,2025-02-05 22:30:30,3.29248,5.298828,ON,OFF,52.0,0,113.46875,112.734375,112.5,70.21875,50.992188,-1.904297,-2.520508,-0.37738,17.125,ON,0.432495,4.577148
42664,2025-02-05 22:30:40,3.289551,5.299805,ON,OFF,52.0,0,113.25,112.734375,112.5,70.203125,51.109375,-1.894043,-2.535645,-0.377686,17.140625,ON,0.432922,4.587891
42665,2025-02-05 22:30:50,3.291504,5.298828,ON,OFF,52.007813,0,113.359375,112.734375,112.5,70.1875,51.09375,-1.883789,-2.511719,-0.371948,17.140625,ON,0.43335,4.728516
42666,2025-02-05 22:31:00,3.293945,5.298828,ON,OFF,52.0,0,113.40625,112.734375,112.5,70.15625,51.25,-1.886963,-2.499512,-0.374695,17.171875,ON,0.433594,4.686523
42667,2025-02-05 22:31:10,3.290527,5.299805,ON,OFF,52.0,0,113.5625,112.71875,112.5,70.171875,51.242188,-1.893555,-2.518066,-0.375,17.097656,ON,0.433716,4.716797
42668,2025-02-05 22:31:20,3.294922,5.300781,ON,OFF,51.984375,0,113.390625,112.71875,112.5,70.15625,51.304688,-1.889648,-2.541992,-0.376465,17.125,ON,0.433716,4.717773
42669,2025-02-05 22:31:30,3.291992,5.299805,ON,OFF,51.992188,0,113.5,112.71875,112.5,70.15625,51.390625,-1.898682,-2.51123,-0.37439,17.117188,ON,0.43396,4.738281
42670,2025-02-05 22:31:40,3.290527,5.299805,ON,OFF,51.992188,0,113.4375,112.734375,112.5,70.125,51.304688,-1.888672,-2.501465,-0.374084,17.125,ON,0.434082,2.638672
42671,2025-02-05 22:31:50,3.290527,5.299805,ON,OFF,51.992188,0,113.578125,112.78125,112.5,70.125,51.210938,-1.891602,-2.532227,-0.372559,17.136719,ON,0.434387,0.0
42672,2025-02-05 22:32:00,3.287109,5.299805,ON,OFF,51.984375,0,113.484375,112.78125,112.5,70.03125,51.234375,-1.887451,-2.515625,-0.373474,17.152344,ON,0.434875,3.00293
42673,2025-02-05 22:32:10,3.287109,5.298828,ON,OFF,51.992188,0,113.5625,112.828125,112.5,69.984375,51.226563,-1.888184,-2.525879,-0.37616,17.140625,ON,0.435486,4.556641
42674,2025-02-05 22:32:20,3.292969,5.299805,ON,OFF,51.992188,0,113.828125,112.84375,112.5,69.953125,51.195313,-1.885498,-2.515625,-0.380066,17.125,ON,0.436035,5.078125
42675,2025-02-05 22:32:30,3.293945,5.298828,ON,OFF,52.0,0,113.4375,112.84375,112.5,69.9375,51.140625,-1.900635,-2.527344,-0.373779,17.105469,ON,0.436646,4.536133
42676,2025-02-05 22:32:40,3.299316,5.298828,ON,OFF,52.0,0,113.171875,112.84375,112.5,69.90625,51.1875,-1.893066,-2.532715,-0.373474,17.132813,ON,0.437256,4.536133
42677,2025-02-05 22:32:50,3.296387,5.299805,ON,OFF,51.984375,0,113.34375,112.84375,112.5,69.875,51.179688,-1.890381,-2.529297,-0.380981,17.117188,ON,0.438049,4.567383
42678,2025-02-05 22:33:00,3.293945,5.300781,ON,OFF,51.976563,0,113.4375,112.84375,112.5,69.890625,51.234375,-1.893066,-2.496582,-0.378296,17.113281,ON,0.438721,4.597656
42679,2025-02-05 22:33:10,3.289063,5.299805,ON,OFF,51.984375,0,113.4375,112.84375,112.5,69.8125,51.515625,-1.889648,-2.521973,-0.370178,17.097656,ON,0.439453,7.040039
42680,2025-02-05 22:33:20,3.289551,5.300781,ON,OFF,51.96875,0,113.59375,112.84375,112.5,69.78125,51.453125,-1.878418,-2.510254,-0.365051,17.144531,ON,0.44043,4.384766
42681,2025-02-05 22:33:30,3.290527,5.298828,ON,OFF,51.992188,0,113.40625,112.84375,112.5,69.75,51.382813,-1.887451,-2.484375,-0.366272,17.132813,ON,0.441345,4.40625
42682,2025-02-05 22:33:40,3.290527,5.297852,ON,OFF,52.015625,0,113.609375,112.84375,112.5,69.734375,51.359375,-1.884766,-2.505371,-0.370789,17.125,ON,0.441956,4.504883
42683,2025-02-05 22:33:50,3.289063,5.299805,ON,OFF,51.984375,0,113.734375,112.84375,112.5,69.71875,51.390625,-1.893555,-2.515625,-0.375549,17.128906,ON,0.44281,5.750977
42684,2025-02-05 22:34:00,3.286133,5.299805,ON,OFF,51.984375,0,113.1875,112.859375,112.5,69.671875,51.296875,-1.898682,-2.511719,-0.372253,17.089844,ON,0.443481,4.677734
42685,2025-02-05 22:34:10,3.287109,5.299805,ON,OFF,51.984375,0,113.15625,112.84375,112.5,69.671875,51.375,-1.896973,-2.51123,-0.371948,17.121094,ON,0.44397,4.677734
42686,2025-02-05 22:34:20,3.291016,5.298828,ON,OFF,51.992188,0,113.125,112.84375,112.5,69.625,51.414063,-1.883545,-2.506836,-0.373474,17.105469,ON,0.444458,4.736328
42687,2025-02-05 22:34:30,3.287598,5.297852,ON,OFF,52.007813,0,113.21875,112.859375,112.5,69.625,51.289063,-1.895996,-2.509277,-0.374084,17.070313,ON,0.444641,4.717773
42688,2025-02-05 22:34:40,3.286621,5.299805,ON,OFF,51.992188,0,113.25,112.84375,112.5,69.609375,51.375,-1.88916,-2.507813,-0.369873,17.109375,ON,0.445251,4.524414
42689,2025-02-05 22:34:50,3.29248,5.299805,ON,OFF,51.992188,0,113.328125,112.84375,112.5,69.578125,51.164063,-1.893799,-2.529297,-0.368042,17.054688,ON,0.445313,4.547852
42690,2025-02-05 22:35:00,3.29541,5.298828,ON,OFF,52.0,0,113.421875,112.859375,112.5,69.578125,51.203125,-1.889893,-2.521973,-0.372559,17.074219,ON,0.445068,4.597656
42691,2025-02-05 22:35:10,3.290527,5.298828,ON,OFF,52.007813,0,113.390625,112.859375,112.5,69.578125,51.335938,-1.903076,-2.521484,-0.374695,17.066406,ON,0.444702,4.62793
42692,2025-02-05 22:35:20,3.293457,5.297852,ON,OFF,52.015625,0,113.359375,112.84375,112.5,69.5625,51.492188,-1.88623,-2.512695,-0.372864,17.09375,ON,0.444763,4.168945
42693,2025-02-05 22:35:30,3.294922,5.298828,ON,OFF,52.015625,0,113.5625,112.859375,112.5,69.5625,51.40625,-1.88623,-2.506836,-0.373474,17.046875,ON,0.444702,4.477539
42694,2025-02-05 22:35:40,3.291992,5.300781,ON,OFF,51.992188,0,113.859375,112.875,112.5,69.46875,51.359375,-1.894775,-2.552734,-0.37677,17.09375,ON,0.444519,4.257813
42695,2025-02-05 22:35:50,3.287598,5.299805,ON,OFF,52.007813,0,114.015625,112.890625,112.5,69.46875,51.34375,-1.897461,-2.530273,-0.37854,17.03125,ON,0.444336,4.707031
42696,2025-02-05 22:36:00,3.28418,5.300781,ON,OFF,51.992188,0,113.75,112.90625,112.5,69.484375,51.398438,-1.89502,-2.548828,-0.381897,17.0625,ON,0.444275,4.697266
42697,2025-02-05 22:36:10,3.288574,5.298828,ON,OFF,52.015625,0,113.84375,112.90625,112.5,69.453125,51.242188,-1.886475,-2.52002,-0.37738,17.082031,ON,0.445068,2.964844
42698,2025-02-05 22:36:20,3.29248,5.299805,ON,OFF,52.0,0,114.125,112.921875,112.5,69.4375,51.164063,-1.892822,-2.516113,-0.37616,17.039063,ON,0.445251,2.914551
42699,2025-02-05 22:36:30,3.289063,5.298828,ON,OFF,52.015625,0,113.875,112.921875,112.5,69.421875,51.21875,-1.893066,-2.526367,-0.376465,17.019531,ON,0.44519,2.924805
42700,2025-02-05 22:36:40,3.296875,5.301758,ON,OFF,51.984375,0,114.09375,112.859375,112.5,69.5,51.226563,-1.888672,-2.519043,-0.375549,17.046875,ON,0.445251,4.577148
42701,2025-02-05 22:36:50,3.297363,5.300781,ON,OFF,51.992188,0,113.84375,112.84375,112.5,69.46875,51.179688,-1.888184,-2.516113,-0.373779,17.054688,ON,0.44574,5.844727
42702,2025-02-05 22:37:00,3.289063,5.298828,ON,OFF,52.0,0,113.5625,112.890625,112.5,69.359375,51.195313,-1.889648,-2.538086,-0.375,17.054688,ON,0.445923,7.040039
42703,2025-02-05 22:37:10,3.286621,5.299805,ON,OFF,51.992188,0,113.421875,112.859375,112.5,69.46875,51.328125,-1.887695,-2.539063,-0.374695,17.042969,ON,0.446106,4.537109
42704,2025-02-05 22:37:20,3.292969,5.299805,ON,OFF,52.0,0,113.734375,112.84375,112.5,69.390625,51.1875,-1.894043,-2.522949,-0.382751,17.046875,ON,0.446411,4.577148
42705,2025-02-05 22:37:30,3.294922,5.300781,ON,OFF,51.984375,0,113.5,112.84375,112.5,69.375,51.148438,-1.896484,-2.501465,-0.375854,17.09375,ON,0.446899,4.707031
42706,2025-02-05 22:37:40,3.297852,5.298828,ON,OFF,52.007813,0,113.25,112.859375,112.5,69.3125,51.164063,-1.891113,-2.516113,-0.379456,17.089844,ON,0.447388,7.081055
